"Year","Month","latitude","longitude","Database","LogNumber","Project","Date","Station","SerialNumber","SampleID","Species","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","Acanthocyclops spp","Acartia spp","Acartia copepodid","Acartiella sinensis","Acartiella copepodid","Barnacle nauplii","Bosmina spp","Ceriodaphnia spp","Calanoid copepodid","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab megalope","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus spp","Diaptomus copepodid","Eurytemora spp","Eurytemora copepodid","Eurytemora nauplii","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona spp","Limnoithona copepodid","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Oithona davisae","Oithona copepodid","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus spp","Pseudodiaptomus copepodid","Pseudodiaptomus nauplii","Sinocalanus spp","Sinocalanus copepodid","Sinocalanus nauplii","Synchaeta","Terrestrial invertebrates","Tortanus dextrilobatus","Tortanus spp","Tortanus copepodid","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids","Nippoleucon hinumensis","Region"
2019,9,38.35187022,-121.6399002,"DOP",353,"EDSM",2019-09-10,"20-07-LSSC03","0475","DOP 353 EDSM 2019-09-10 20-07-LSSC03 0475","delta smelt",10.2,22.39999962,438.7999878,0.196290739894709,54.0000021,25.29999924,51,0.7455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,13,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"Lower"
2019,10,38.35396004,-121.6386585,"DOP",355,"EDSM",2019-10-15,"20-12-LSSC01","0577","DOP 355 EDSM 2019-10-15 20-12-LSSC01 0577","delta smelt",10.1,17.89999962,439.6000061,0.196673809770128,25.999999,51,47,0.4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Lower"
2019,10,38.43188,-121.6026287,"DOP",354,"EDSM",2019-10-29,"20-14-LSSC05","0476","DOP 354 EDSM 2019-10-29 20-14-LSSC05 0476","delta smelt",9.2,15.5,627,0.287615800841912,21.9999999,69.59999847,43,0.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,"Middle"
2020,4,38.53296471,-121.584198,"DOP",417,"EDSM",2020-04-09,"20-37-USSC04","L0130","DOP 417 EDSM 2020-04-09 20-37-USSC04 L0130","delta smelt",7.83336,14.7,1080,0.514818238928566,79,10.8,13.1,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Top"
2020,4,38.5525341,-121.5783501,"DOP",404,"EDSM",2020-04-15,"20-38-USSC02","L0357","DOP 404 EDSM 2020-04-15 20-38-USSC02 L0357","delta smelt",9.57072,16.6,1125,0.537822910282515,76,8.05,15,0.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Top"
2020,4,38.37553406,-121.6282349,"DOP",419,"EDSM",2020-04-21,"20-39-LSSC05","L0474","DOP 419 EDSM 2020-04-21 20-39-LSSC05 L0474","delta smelt",8.90016,16.1,524,0.23734870329443,22,69.6,18,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2020,4,38.48309326,-121.5838051,"DOP",418,"EDSM",2020-04-20,"20-39-USSC01","L0543","DOP 418 EDSM 2020-04-20 20-39-USSC01 L0543","delta smelt",8.80872,16.3,950,0.448755704164846,44,32.5,17.3,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Top"
2020,5,38.41597366,-121.6096306,"DOP",405,"EDSM",2020-05-11,"20-42-LSSC01","L0082","DOP 405 EDSM 2020-05-11 20-42-LSSC01 L0082","delta smelt",12.13104,19.6,578,0.263622813282323,45,45.2,17.6,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2020,5,38.4332943,-121.6014481,"DOP",406,"EDSM",2020-05-11,"20-42-LSSC04","L0767","DOP 406 EDSM 2020-05-11 20-42-LSSC04 L0767","delta smelt",10.33272,20.1,735,0.340957378863206,40,36.4,15.5,0.0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2020,5,38.31960487,-121.6496925,"DOP",407,"EDSM",2020-05-19,"20-43-LSSC02","L0032","DOP 407 EDSM 2020-05-19 20-43-LSSC02 L0032","delta smelt",10.08888,19.8,358.1,0.157918548080693,30,52.3,30,0.1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2020,5,38.35832024,-121.6360397,"DOP",410,"EDSM",2020-05-22,"20-43-LSSC05","L0007","DOP 410 EDSM 2020-05-22 20-43-LSSC05 L0007","delta smelt",9.99744,19.5,459,0.20597792833055,20,58.1,18.5,0.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2020,5,38.35832024,-121.6360397,"DOP",409,"EDSM",2020-05-20,"20-43-LSSC05","L0202","DOP 409 EDSM 2020-05-20 20-43-LSSC05 L0202","delta smelt",9.87552,19.5,460,0.206458286195234,20,55.5,27.6,0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2020,5,38.33537483,-121.6462936,"DOP",411,"EDSM",2020-05-24,"20-43-LSSC06","L0107","DOP 411 EDSM 2020-05-24 20-43-LSSC06 L0107","delta smelt",9.6012,19.7,400.8,0.178153720016303,29,49.4,33,0.2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"Lower"
2020,5,38.40732574,-121.6135597,"DOP",408,"EDSM",2020-05-19,"20-43-LSSC08","L0624","DOP 408 EDSM 2020-05-19 20-43-LSSC08 L0624","delta smelt",8.29056,19.7,678,0.312729804970438,18,80.2,27,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2020,6,38.36094475,-121.6352234,"DOP",412,"EDSM",2020-06-02,"20-45-LSSC03","Vial 1","DOP 412 EDSM 2020-06-02 20-45-LSSC03 Vial 1","delta smelt",8.382,22,506,0.228632270051197,27,48.2,38,0.4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,37,1,23,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,"Middle"
2020,7,38.33516884,-121.646492,"DOP",425,"EDSM",2020-07-02,"20-49-LSSC05","0224","DOP 425 EDSM 2020-07-02 20-49-LSSC05 0224","delta smelt",5.1,22.5,336.2000122,0.147605006984272,41.9999987,28.20000076,43,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2020,7,38.28792572,-121.6580486,"DOP",426,"EDSM",2020-07-06,"20-50-LSSC01","0225","DOP 426 EDSM 2020-07-06 20-50-LSSC01 0225","delta smelt",10.3,23,205.5,0.0871583860628751,60.0000024,21,47,0.6629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2020,7,38.36380005,-121.6342087,"DOP",427,"EDSM",2020-07-06,"20-50-LSSC02","0226","DOP 427 EDSM 2020-07-06 20-50-LSSC02 0226","delta smelt",8.9,23,452.1000061,0.202665486097059,27.0000011,74.59999847,50,0.7088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Middle"
2020,7,38.36380005,-121.6342087,"DOP",440,"EDSM",2020-07-06,"20-50-LSSC02","0482","DOP 440 EDSM 2020-07-06 20-50-LSSC02 0482","delta smelt",10.1,22.89999962,458,0.205497644437987,28.0000001,72,44,0.5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2020,7,38.35089493,-121.6401024,"DOP",428,"EDSM",2020-07-07,"20-50-LSSC05","0227","DOP 428 EDSM 2020-07-07 20-50-LSSC05 0227","delta smelt",10.3,22.60000038,343.5,0.151037735450937,30.0000012,43.20000076,45,0.5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2020,7,38.42395528,-121.6061274,"DOP",429,"EDSM",2020-07-15,"20-51-LSSC02","0228","DOP 429 EDSM 2020-07-15 20-51-LSSC02 0228","delta smelt",6.6,23.39999962,711,0.329052384093335,57.9999983,22.60000038,43,0.4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2020,8,38.31817436,-121.6509609,"DOP",430,"EDSM",2020-08-05,"21-02-LSSC05","0229","DOP 430 EDSM 2020-08-05 21-02-LSSC05 0229","delta smelt",10.4,22.5,285.5,0.12391503305347,25,58.09999847,45,0.4802,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,16,0,0,0,0,0,0,11,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2020,8,38.39402962,-121.6205254,"DOP",431,"EDSM",2020-08-12,"21-03-LSSC01","0230","DOP 431 EDSM 2020-08-12 21-03-LSSC01 0230","delta smelt",10.8,22.39999962,464,0.208380454428928,15.9999996,82.19999695,36,0.2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,"Middle"
2020,8,38.30732536,-121.653862,"DOP",432,"EDSM",2020-08-13,"21-03-LSSC05","0231","DOP 432 EDSM 2020-08-13 21-03-LSSC05 0231","delta smelt",10.8,22.79999924,307.3999939,0.134114427071396,28.9999992,38.70000076,56,1.1498,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Lower"
2021,4,38.44917,-121.59496,"DOP",445,"EDSM",2021-04-12,"21-38-LSSC02","L0017","DOP 445 EDSM 2021-04-12 21-38-LSSC02 L0017","delta smelt",10.33272,15.5,763,0.354881481291638,30,33.5,13,0.0037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2021,5,38.45063,-121.59487,"DOP",444,"EDSM",2021-05-04,"21-41-LSSC07","L0147","DOP 444 EDSM 2021-05-04 21-41-LSSC07 L0147","delta smelt",10.42416,18.4,791,0.368842013533075,26,29,26,0.0884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2021,5,38.45063,-121.59487,"DOP",447,"EDSM",2021-05-04,"21-41-LSSC07","L0372","DOP 447 EDSM 2021-05-04 21-41-LSSC07 L0372","delta smelt",10.42416,18.4,791,0.368842013533075,26,29,22,0.0406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Middle"
2021,5,38.45063,-121.59487,"DOP",448,"EDSM",2021-05-04,"21-41-LSSC07","L0134","DOP 448 EDSM 2021-05-04 21-41-LSSC07 L0134","delta smelt",10.42416,18.4,791,0.368842013533075,26,29,23,0.05298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2021,8,38.28652,-121.65895,"DOP",473,"EDSM",2021-08-20,"22-03-LSSC02","E487","DOP 473 EDSM 2021-08-20 22-03-LSSC02 E487","delta smelt",11.1,22.1000003814697,323.600006103516,0.141692424501785,49.0000009536743,25.5,48,0.8197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,17,15,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,"Lower"
2021,12,38.56252,-121.55421,"DOP",458,"EDSM",2021-12-21,"22-21-USSC02","S107","DOP 458 EDSM 2021-12-21 22-21-USSC02 S107","delta smelt",NA,NA,NA,NA,NA,NA,60,1.8571,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,"Top"
2022,1,38.27463,-121.66211,"DOP",469,"EDSM",2022-01-12,"22-24-LSSC03","S119","DOP 469 EDSM 2022-01-12 22-24-LSSC03 S119","delta smelt",NA,NA,NA,NA,NA,NA,86,6.6357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2022,1,38.27463,-121.66211,"DOP",464,"EDSM",2022-01-12,"22-24-LSSC03","S114","DOP 464 EDSM 2022-01-12 22-24-LSSC03 S114","delta smelt",NA,NA,NA,NA,NA,NA,67,2.5561,3,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,"Lower"
2022,1,38.41859,-121.60923,"DOP",466,"EDSM",2022-01-31,"22-27-LSSC03","S116","DOP 466 EDSM 2022-01-31 22-27-LSSC03 S116","delta smelt",NA,NA,NA,NA,NA,NA,73,2.5888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2022,1,38.41859,-121.60923,"DOP",467,"EDSM",2022-01-31,"22-27-LSSC03","S117","DOP 467 EDSM 2022-01-31 22-27-LSSC03 S117","delta smelt",NA,NA,NA,NA,NA,NA,67,2.2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2022,2,38.34321,-121.6443,"DOP",488,"EDSM",2022-02-24,"22-30-LSSC01","S120","DOP 488 EDSM 2022-02-24 22-30-LSSC01 S120","delta smelt",NA,NA,NA,NA,NA,NA,84,3.8923,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"Lower"
2022,2,38.34321,-121.6443,"DOP",489,"EDSM",2022-02-24,"22-30-LSSC01","S121","DOP 489 EDSM 2022-02-24 22-30-LSSC01 S121","delta smelt",NA,NA,NA,NA,NA,NA,55,1.3369,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2022,2,38.34321,-121.6443,"DOP",490,"EDSM",2022-02-24,"22-30-LSSC01","S122","DOP 490 EDSM 2022-02-24 22-30-LSSC01 S122","delta smelt",NA,NA,NA,NA,NA,NA,67,1.8949,4,0,0,0,0,0,3,2,17,0,0,0,0,0,0,0,15,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Lower"
2022,2,38.34321,-121.6443,"DOP",491,"EDSM",2022-02-24,"22-30-LSSC01","S123","DOP 491 EDSM 2022-02-24 22-30-LSSC01 S123","delta smelt",NA,NA,NA,NA,NA,NA,66,1.7369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2022,3,38.38802,-121.62252,"DOP",494,"EDSM",2022-03-02,"22-31-LSSC01","S126","DOP 494 EDSM 2022-03-02 22-31-LSSC01 S126","delta smelt",NA,NA,NA,NA,NA,NA,64,1.8149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Middle"
2022,3,38.38802,-121.62252,"DOP",495,"EDSM",2022-03-02,"22-31-LSSC01","S127","DOP 495 EDSM 2022-03-02 22-31-LSSC01 S127","delta smelt",NA,NA,NA,NA,NA,NA,69,2.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2022,3,38.42353,-121.60612,"DOP",493,"EDSM",2022-03-02,"22-31-LSSC02","S125","DOP 493 EDSM 2022-03-02 22-31-LSSC02 S125","delta smelt",NA,NA,NA,NA,NA,NA,72,2.8197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle"
2022,3,38.4899,-121.58387,"DOP",492,"EDSM",2022-03-02,"22-31-USSC01","S124","DOP 492 EDSM 2022-03-02 22-31-USSC01 S124","delta smelt",NA,NA,NA,NA,NA,NA,82,3.9988,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Top"
2022,3,38.36031,-121.63593,"DOP",496,"EDSM",2022-03-08,"22-32-LSSC01","S128","DOP 496 EDSM 2022-03-08 22-32-LSSC01 S128","delta smelt",NA,NA,NA,NA,NA,NA,65,2.1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2022,3,38.36031,-121.63593,"DOP",497,"EDSM",2022-03-08,"22-32-LSSC01","S129","DOP 497 EDSM 2022-03-08 22-32-LSSC01 S129","delta smelt",NA,NA,NA,NA,NA,NA,53,1.011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Middle"
2022,3,38.36031,-121.63593,"DOP",498,"EDSM",2022-03-08,"22-32-LSSC01","S130","DOP 498 EDSM 2022-03-08 22-32-LSSC01 S130","delta smelt",NA,NA,NA,NA,NA,NA,68,2.7663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Middle"
2022,3,38.36031,-121.63593,"DOP",499,"EDSM",2022-03-08,"22-32-LSSC01","S131","DOP 499 EDSM 2022-03-08 22-32-LSSC01 S131","delta smelt",NA,NA,NA,NA,NA,NA,64,1.8063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,"Middle"
2022,3,38.36031,-121.63593,"DOP",500,"EDSM",2022-03-08,"22-32-LSSC01","S132","DOP 500 EDSM 2022-03-08 22-32-LSSC01 S132","delta smelt",NA,NA,NA,NA,NA,NA,78,3.5917,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Middle"
2022,3,38.40643,-121.61509,"DOP",501,"EDSM",2022-03-17,"22-33-LSSC01","S133","DOP 501 EDSM 2022-03-17 22-33-LSSC01 S133","delta smelt",NA,NA,NA,NA,NA,NA,62,1.1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2022,3,38.45438,-121.59321,"DOP",503,"EDSM",2022-03-23,"22-34-LSSC01","S135","DOP 503 EDSM 2022-03-23 22-34-LSSC01 S135","delta smelt",NA,NA,NA,NA,NA,NA,63,1.5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2022,3,38.41175,-121.6115,"DOP",505,"EDSM",2022-03-23,"22-34-LSSC02","S137","DOP 505 EDSM 2022-03-23 22-34-LSSC02 S137","delta smelt",NA,NA,NA,NA,NA,NA,66,2.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
