"","SampleID","ForkLength","TotalBodyWeight","Month","Year","Region","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids"
"840","DOP 283 EDSM 2019-07-03 19-49-LSSC01 0424",47,0.7653,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"841","DOP 284 EDSM 2019-07-03 19-49-LSSC01 0425",42.5,0.5394,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","DOP 285 EDSM 2019-07-03 19-49-LSSC01 0426",44.5,0.554,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843","DOP 286 EDSM 2019-07-03 19-49-LSSC01 0427",47,0.6525,7,2019,"Lower",0,0,0,0,0.13,0,0,0,0,0,2.66,0,0,0,0
"844","DOP 287 EDSM 2019-07-03 19-49-LSSC01 0428",49,0.8635,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","DOP 287 EDSM 2019-07-03 19-49-LSSC01 0428",NA,NA,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29898327424363
"846","DOP 288 EDSM 2019-07-03 19-49-LSSC01 0429",50,0.9653,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847","DOP 289 EDSM 2019-07-03 19-49-LSSC01 0430",54,1.2029,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0
"848","DOP 290 EDSM 2019-07-03 19-49-LSSC01 0431",46,0.5273,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849","DOP 291 EDSM 2019-07-03 19-49-LSSC01 0432",42,0.5401,7,2019,"Lower",0,0,0,0,0,0,0,0,3.36,0,2.66,0,17.05,0,0
"850","DOP 292 EDSM 2019-07-03 19-49-LSSC01 0433",43,0.4803,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,2.66,0,13.64,0,0
"851","DOP 293 EDSM 2019-07-03 19-49-LSSC01 0434",46.5,0.7312,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","DOP 294 EDSM 2019-07-03 19-49-LSSC01 0435",47,0.737,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","DOP 295 EDSM 2019-07-03 19-49-LSSC01 0436",46,0.7117,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,7.98,0,0,0,0
"854","DOP 295 EDSM 2019-07-03 19-49-LSSC01 0436",NA,NA,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.124895628612
"855","DOP 296 EDSM 2019-07-03 19-49-LSSC01 0437",37,0.3673,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","DOP 297 EDSM 2019-07-03 19-49-LSSC01 0440",41,0.4457,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857","DOP 298 EDSM 2019-07-03 19-49-LSSC01 0441",44,0.4509,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,5.32,0,10.23,0,0
"858","DOP 299 EDSM 2019-07-03 19-49-LSSC01 0442",44,0.6806,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","DOP 300 EDSM 2019-07-03 19-49-LSSC01 0443",51,1.1229,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","DOP 301 EDSM 2019-07-03 19-49-LSSC01 0444",42,0.5954,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0
"861","DOP 302 EDSM 2019-07-03 19-49-LSSC01 0445",42,0.4718,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862","DOP 303 EDSM 2019-07-03 19-49-LSSC01 0446",40,0.487,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","DOP 304 EDSM 2019-07-03 19-49-LSSC01 0447",45,0.6872,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864","DOP 305 EDSM 2019-07-03 19-49-LSSC02 0448",53,1.0846,7,2019,"Lower",0,0.1,0,0,0,0,0,3,6.72,0,37.24,11.5,136.4,0,0
"865","DOP 305 EDSM 2019-07-03 19-49-LSSC02 0448",NA,NA,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30996224708497
"866","DOP 306 EDSM 2019-07-03 19-49-LSSC02 0449",43,0.628,7,2019,"Lower",0,0.1,0,0,0,0,1.81,2,3.36,0,7.98,1.15,119.35,0,0
"867","DOP 307 EDSM 2019-07-03 19-49-LSSC02 0450",42,0.6223,7,2019,"Lower",0,0,0,0,0,9,0,2,0,0,2.66,2.3,37.51,0,0
"868","DOP 308 EDSM 2019-07-03 19-49-LSSC02 0451",46,0.7188,7,2019,"Lower",0,0,0,0,0.13,0,0,5,0,0,39.9,9.2,204.6,0,0
"869","DOP 309 EDSM 2019-07-03 19-49-LSSC02 0452",46,0.8046,7,2019,"Lower",0,0,0,0,0,0,0,1,3.36,0,21.28,1.15,228.47,0,0
"870","DOP 310 EDSM 2019-07-03 19-49-LSSC02 0453",48,0.9023,7,2019,"Lower",0,0,0,0,0.26,4,1.81,2,0,0,26.6,5.75,293.26,0,0
"871","DOP 310 EDSM 2019-07-03 19-49-LSSC02 0453",NA,NA,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40670903162338
"872","DOP 311 EDSM 2019-07-03 19-49-LSSC02 0454",41,0.53344,7,2019,"Lower",0,0.1,0,0,0.13,0,0,0,0,0,2.66,0,13.64,0,0
"873","DOP 312 EDSM 2019-07-03 19-49-LSSC02 0455",44,0.6829,7,2019,"Lower",0,0,0,0,0,7,1.81,2,6.72,0,5.32,8.05,153.45,0,0
"874","DOP 312 EDSM 2019-07-03 19-49-LSSC02 0455",NA,NA,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928
"875","DOP 313 EDSM 2019-07-03 19-49-LSSC02 0456",43,0.6769,7,2019,"Lower",0,0,0,0,0.13,0,1.81,0,0,0,7.98,0,238.7,0,0
"876","DOP 314 EDSM 2019-07-03 19-49-LSSC02 0459",53,1.1494,7,2019,"Lower",0,0,0,0,0.26,6,3.62,3,10.08,0,114.38,17.25,252.34,0,0
"877","DOP 314 EDSM 2019-07-03 19-49-LSSC02 0459",NA,NA,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29898327424363
"878","DOP 328 EDSM 2019-07-08 19-50-LSSC03 0555",46,0.6919,7,2019,"Lower",0,0,0,0,0,0,0,0,8.16,0,510.72,1.15,0,0,0
"879","DOP 329 EDSM 2019-07-08 19-50-LSSC03 0556",41,0.5249,7,2019,"Lower",0,0,0,0,0,9,0,1,0,0,162.26,0,0,0,0
"880","DOP 330 EDSM 2019-07-08 19-50-LSSC03 0557",50,0.8453,7,2019,"Lower",0,0.1,0,0,0.13,0,0,1,4.96,0,45.22,1.15,92.07,0,0
"881","DOP 331 EDSM 2019-07-08 19-50-LSSC03 0558",49,0.9746,7,2019,"Lower",0,0,0,3,0,0,0,4,13.28,0,460.18,2.3,3.41,0,0
"882","DOP 341 EDSM 2019-07-29 19-53-LSSC01 0570",51,0.8701,7,2019,"Lower",0,0,0,0,0.26,6,1.5,0,0,1,77.14,3.45,0,0,0
"883","DOP 253 EDSM 2019-07-25 19-52-LSSC02 464",45,0.4978,7,2019,"Middle",2.67,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0
"884","DOP 260 EDSM 2019-07-29 19-53-LSSC02 568",40,0.339,7,2019,"Middle",0,0.77,0,0,95.8,117,19.91,23,60.48,0,7.98,2.3,112.53,0,0
"885","DOP 276 EDSM 2019-07-03 19-49-LSSC03 0417",38,0.3825,7,2019,"Middle",0,0,0,0,0.13,0,0,0,0,0,0,0,20.46,0,0
"886","DOP 277 EDSM 2019-07-03 19-49-LSSC03 0418",39,0.3949,7,2019,"Middle",0,0,0,0,0.04,0,0,1,0,0,0,1.15,3.41,0,0
"887","DOP 316 EDSM 2019-07-24 19-52-LSSC03 0461",52,0.8389,7,2019,"Middle",0,0.1,0,0,0.13,0,1.81,0,3.36,0,5.32,12.65,3.41,0,0
"888","DOP 316 EDSM 2019-07-24 19-52-LSSC03 0461",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,14.9097222049844,3.30656981022086
"889","DOP 317 EDSM 2019-07-24 19-52-LSSC03 0462",44,0.7042,7,2019,"Middle",0,0.4,0,0,0.39,0,0,0,0,1,0,3.45,6.82,0,0
"890","DOP 317 EDSM 2019-07-24 19-52-LSSC03 0462",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6327348288643
"891","DOP 318 EDSM 2019-07-24 19-52-LSSC03 0463",45,0.6144,7,2019,"Middle",0,0.1,0,0,0.13,30,0,0,0,0,29.26,8.05,27.28,0,0
"892","DOP 319 EDSM 2019-07-25 19-52-LSSC02 0465",41,0.4827,7,2019,"Middle",0,0,0,0,0,0,0,0,0,1,13.3,0,0,0,0
"893","DOP 319 EDSM 2019-07-25 19-52-LSSC02 0465",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,1.57791581324621,0
"894","DOP 320 EDSM 2019-07-25 19-52-LSSC02 0466",43,0.5323,7,2019,"Middle",0,0.5,0,0,0.43,0,0,1,0,0,2.66,0,0,0,0
"895","DOP 321 EDSM 2019-07-25 19-52-LSSC02 0467",40,0.4267,7,2019,"Middle",0,0,0,0,0,0,0,1,3.36,2,2.66,0,3.41,0,0
"896","DOP 322 EDSM 2019-07-24 19-52-LSSC03 0549",46,0.681,7,2019,"Middle",0,0.1,0,0,0.26,3,0,0,3.36,1,0,2.3,3.41,0,0
"897","DOP 322 EDSM 2019-07-24 19-52-LSSC03 0549",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,20.1230499509413,0
"898","DOP 323 EDSM 2019-07-24 19-52-LSSC03 0550",51,0.8406,7,2019,"Middle",0,0.1,0,0,2.21,15,0,4,0,0,0,1.15,47.74,0,0
"899","DOP 324 EDSM 2019-07-24 19-52-LSSC03 0551",41,0.4695,7,2019,"Middle",0,0.1,0,0,0.78,27,0,0,6.72,0,5.32,2.3,13.64,0,0
"900","DOP 325 EDSM 2019-07-24 19-52-LSSC03 0552",51,0.8737,7,2019,"Middle",0,0,0,0,0.13,0,1.5,2,0,0,0,1.15,10.23,0,0
"901","DOP 326 EDSM 2019-07-15 19-51-LSSC02 0553",45,0.4599,7,2019,"Middle",0,0,0,0,0.82,0,1.81,1,3.36,0,26.6,0,88.66,0,0
"902","DOP 326 EDSM 2019-07-15 19-51-LSSC02 0553",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,1.57791581324621,0
"903","DOP 327 EDSM 2019-07-09 19-50-LSSC05 0554",50,0.8339,7,2019,"Middle",0,0,0,0,0,4,0,4,3.36,0,63.84,0,265.98,0,0
"904","DOP 327 EDSM 2019-07-09 19-50-LSSC05 0554",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6458082489123
"905","DOP 332 EDSM 2019-07-08 19-50-LSSC02 0559",38,0.3854,7,2019,"Middle",0,0,0,0,0,3,0,0,0,0,5.32,0,3.41,0,0
"906","DOP 333 EDSM 2019-07-08 19-50-LSSC02 0560",43,0.5146,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0
"907","DOP 334 EDSM 2019-07-08 19-50-LSSC02 0561",48,0.8352,7,2019,"Middle",0,0,0,0,0.13,0,0,0,0,0,10.64,2.3,88.66,0,0
"908","DOP 334 EDSM 2019-07-08 19-50-LSSC02 0561",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,47.0919109058795,0
"909","DOP 335 EDSM 2019-07-08 19-50-LSSC02 0562",39,0.4183,7,2019,"Middle",0,0,0,0,0,0,0,1,3.36,0,18.62,0,51.15,0,0
"910","DOP 336 EDSM 2019-07-08 19-50-LSSC02 0563",46,0.6644,7,2019,"Middle",0,0,0,0,0.13,0,0,0,0,0,13.3,1.15,0,0,0
"911","DOP 337 EDSM 2019-07-08 19-50-LSSC02 0564",46,0.6814,7,2019,"Middle",0,0,0,0,0.13,0,0,0,0,0,45.22,2.3,109.12,0,0
"912","DOP 338 EDSM 2019-07-29 19-53-LSSC02 0565",47,0.6493,7,2019,"Middle",0,0.2,0,0,0.39,6,0,3,0,0,5.32,20.7,0,0,0
"913","DOP 339 EDSM 2019-07-29 19-53-LSSC02 0566",47,0.6648,7,2019,"Middle",0,0.2,0,0,0.52,15,0,1,3.36,0,0,13.8,6.82,0,0
"914","DOP 340 EDSM 2019-07-29 19-53-LSSC02 0567",46,0.6628,7,2019,"Middle",0,0.44,0,0,2.77,0,0,22,3.36,0,2.66,83.95,20.46,0,0
"915","DOP 349 EDSM 2019-07-08 19-50-LSSC02 0340",42,0.6733,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,37.24,0,68.2,0,0
"916","DOP 349 EDSM 2019-07-08 19-50-LSSC02 0340",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95448634559951
"917","DOP 350 EDSM 2019-07-09 19-50-LSSC05 0341",NA,NA,7,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1218873986998
"918","DOP 351 EDSM 2019-07-30 19-53-LSSC05 0342",47,0.7622,7,2019,"Middle",0,1.2,0,0,1.43,0,0,0,16.8,1,7.98,89.7,0,0,0
"919","DOP 257 EDSM 2019-08-08 20-02-LSSC02 573",52,0.9274,8,2019,"Lower",0,0.2,0,0,0.26,9,0,0,3.36,0,34.58,12.65,20.46,0,0
"920","DOP 246 EDSM 2019-08-16 20-03-LSSC02 472",50,0.6561,8,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","DOP 247 EDSM 2019-08-19 20-04-LSSC02 574",51,0.6755,8,2019,"Middle",0,1.3,0,0,0,0,0,0,0,1,10.64,48.3,0,0,0
"922","DOP 248 EDSM 2019-08-16 20-03-LSSC02 468",51,0.7257,8,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","DOP 249 EDSM 2019-08-16 20-03-LSSC02 0473",NA,NA,8,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,39.2558115446429,0
"924","DOP 249 EDSM 2019-08-16 20-03-LSSC02 473",47,0.5997,8,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","DOP 250 EDSM 2019-08-16 20-03-LSSC02 471",40,0.4112,8,2019,"Middle",0,0.5,0,0,4.94,0,3,2,3.36,2,2.66,3.45,0,0,0
"926","DOP 254 EDSM 2019-08-16 20-03-LSSC02 470",49,0.6792,8,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","DOP 255 EDSM 2019-08-16 20-03-LSSC02 469",48,0.7406,8,2019,"Middle",0,0.3,0,0,0.04,0,0,0,3.36,0,0,2.3,0,0,0
"928","DOP 353 EDSM 2019-09-10 20-07-LSSC03 0475",51,0.7455,9,2019,"Lower",0,0.2,0,0,0.26,15,0,0,23.52,0,7.98,14.95,6.82,0,0
"929","DOP 353 EDSM 2019-09-10 20-07-LSSC03 0475",NA,NA,9,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86841777885665
"930","DOP 352 EDSM 2019-09-09 20-07-LSSC01 0474",38,0.2772,9,2019,"Middle",0,0.5,0,0,0.91,0,0,3,0,0,0,5.75,0,0,0
"931","DOP 355 EDSM 2019-10-15 20-12-LSSC01 0577",47,0.4325,10,2019,"Lower",0,0,0,0,0.13,3,0,0,0,0,13.3,0,0,0,0
"932","DOP 355 EDSM 2019-10-15 20-12-LSSC01 0577",NA,NA,10,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6196603902711
"933","DOP 354 EDSM 2019-10-29 20-14-LSSC05 0476",43,0.442,10,2019,"Middle",0,0,0,0,0,27,0,1,20,0,7.98,3.45,0,0,0
"934","DOP 419 EDSM 2020-04-21 20-39-LSSC05 L0474",18,0.016,4,2020,"Middle",0,0,0,3,0,0,0,0,0,0,0,0,10.23,0,0
"935","DOP 404 EDSM 2020-04-15 20-38-USSC02 L0357",15,0.0059,4,2020,"Top",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"936","DOP 417 EDSM 2020-04-09 20-37-USSC04 L0130",13.1,0.0032,4,2020,"Top",0,0,0,0,0.04,6,0,0,0,0,0,0,0,0,0
"937","DOP 418 EDSM 2020-04-20 20-39-USSC01 L0543",17.3,0.0061,4,2020,"Top",0,0,0,3,0.13,0,0,0,0,0,0,0,0,0,0
"938","DOP 407 EDSM 2020-05-19 20-43-LSSC02 L0032",30,0.1868,5,2020,"Lower",0,0,0,0,0,0,0,0,0,0,21.28,0,13.64,0,0
"939","DOP 409 EDSM 2020-05-20 20-43-LSSC05 L0202",27.6,0.1257,5,2020,"Lower",0,0,0,0,0,0,0,0,0,0,10.64,0,0,0,0
"940","DOP 410 EDSM 2020-05-22 20-43-LSSC05 L0007",18.5,0.0215,5,2020,"Lower",0,0,0,0,0,0,0,0,0,0,15.96,0,0,0,0
"941","DOP 411 EDSM 2020-05-24 20-43-LSSC06 L0107",33,0.2376,5,2020,"Lower",0,0,0,0,0,9,0,1,0,0,122.36,5.75,13.64,0,0
"942","DOP 405 EDSM 2020-05-11 20-42-LSSC01 L0082",17.6,0.0151,5,2020,"Middle",0,0,0,0,0,0,1.81,0,0,0,0,0,6.82,0,0
"943","DOP 406 EDSM 2020-05-11 20-42-LSSC04 L0767",15.5,0.0092,5,2020,"Middle",0,0,0,6,0,0,1.4,0,0,0,0,1.15,0,0,0
"944","DOP 408 EDSM 2020-05-19 20-43-LSSC08 L0624",27,0.126,5,2020,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,13.64,0,0
"945","DOP 412 EDSM 2020-06-02 20-45-LSSC03 Vial 1",38,0.4402,6,2020,"Middle",0,0.1,0,0,0,33,1.81,0,0,0,21.28,42.55,78.43,0,0
"946","DOP 425 EDSM 2020-07-02 20-49-LSSC05 0224",43,0.62,7,2020,"Lower",0,0.07,0,0,0.13,0,0,0,0,0,13.3,1.15,327.36,0,0
"947","DOP 426 EDSM 2020-07-06 20-50-LSSC01 0225",47,0.6629,7,2020,"Lower",0,0.1,0,0,0,0,0,1,3.36,0,2.66,1.15,3.41,0,0
"948","DOP 426 EDSM 2020-07-06 20-50-LSSC01 0225",NA,NA,7,2020,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,5.76374882468952,0
"949","DOP 428 EDSM 2020-07-07 20-50-LSSC05 0227",45,0.5672,7,2020,"Lower",0,0,0,0,0.04,0,0,0,0,0,0,1.15,0,0,0
"950","DOP 428 EDSM 2020-07-07 20-50-LSSC05 0227",NA,NA,7,2020,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4461210486792
"951","DOP 427 EDSM 2020-07-06 20-50-LSSC02 0226",50,0.7088,7,2020,"Middle",0,0,0,0,0,0,0,0,13.44,0,13.3,0,0,0,0
"952","DOP 427 EDSM 2020-07-06 20-50-LSSC02 0226",NA,NA,7,2020,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,8.4445293471996,0
"953","DOP 429 EDSM 2020-07-15 20-51-LSSC02 0228",43,0.4793,7,2020,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954","DOP 439 EDSM 2020-07-06 20-50-LSSC02 0481",NA,NA,7,2020,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0
"955","DOP 440 EDSM 2020-07-06 20-50-LSSC02 0482",44,0.5213,7,2020,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956","DOP 430 EDSM 2020-08-05 21-02-LSSC05 0229",45,0.4802,8,2020,"Lower",0,2.1,0,0,0.39,0,43.5,3,53.76,0.56,29.26,19.55,0,0,0
"957","DOP 432 EDSM 2020-08-13 21-03-LSSC05 0231",56,1.1498,8,2020,"Lower",0,0.4,0,0,0.26,3,15,2,4.96,1,10.64,1.15,6.82,0,0
"958","DOP 431 EDSM 2020-08-12 21-03-LSSC01 0230",36,0.2472,8,2020,"Middle",0,2.9,0,0,8.97,39,0,13,0,0.28,0,1.15,3.41,0,0
"959","DOP 445 EDSM 2021-04-12 21-38-LSSC02 L0017",13,0.0037,4,2021,"Middle",0,0,0,0,0,0,1.5,0,0,0,0,1.15,0,0,0
"960","DOP 444 EDSM 2021-05-04 21-41-LSSC07 L0147",26,0.0884,5,2021,"Middle",0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0
"961","DOP 447 EDSM 2021-05-04 21-41-LSSC07 L0372",22,0.0406,5,2021,"Middle",0,0.1,0,3,5.72,0,3.31,0,0,0,0,0,0,0,0
"962","DOP 447 EDSM 2021-05-04 21-41-LSSC07 L0372",NA,NA,5,2021,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60426994121795
"963","DOP 448 EDSM 2021-05-04 21-41-LSSC07 L0134",23,0.05298,5,2021,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964","DOP 473 EDSM 2021-08-20 22-03-LSSC02 E487",48,0.8197,8,2021,"Lower",0,1.8,0,0,0.39,39,7,12,0,0,31.92,3.45,51.15,0,0
"965","DOP 458 EDSM 2021-12-21 22-21-USSC02 S107",60,1.8571,12,2021,"Top",0,0,4,0,0,6,0,29,4.96,0,0,0,0,0,0
"966","DOP 464 EDSM 2022-01-12 22-24-LSSC03 S114",67,2.5561,1,2022,"Lower",0,0,4,0,0,23,3.3,17,10.08,0,0,0,0,0,0
"967","DOP 464 EDSM 2022-01-12 22-24-LSSC03 S114",NA,NA,1,2022,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,127.480299260933,0
"968","DOP 469 EDSM 2022-01-12 22-24-LSSC03 S119",86,6.6357,1,2022,"Lower",0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0
"969","DOP 469 EDSM 2022-01-12 22-24-LSSC03 S119",NA,NA,1,2022,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,73.4836778437369,0
"970","DOP 466 EDSM 2022-01-31 22-27-LSSC03 S116",73,2.5888,1,2022,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","DOP 467 EDSM 2022-01-31 22-27-LSSC03 S117",67,2.2866,1,2022,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"972","DOP 488 EDSM 2022-02-24 22-30-LSSC01 S120",84,3.8923,2,2022,"Lower",0,0,0,0,0,9,2.8,1.8,3.2,0,2.66,0,10.23,0,0
"973","DOP 489 EDSM 2022-02-24 22-30-LSSC01 S121",55,1.3369,2,2022,"Lower",0,0,0,27,0,0,53.6,0,18.24,0,2.66,0,0,0,0
"974","DOP 489 EDSM 2022-02-24 22-30-LSSC01 S121",NA,NA,2,2022,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,4.95912903011952,0
"975","DOP 490 EDSM 2022-02-24 22-30-LSSC01 S122",67,1.8949,2,2022,"Lower",0,0,4,18,0,3,25.5,3.8,37.44,0,2.66,0,0,0,0
"976","DOP 491 EDSM 2022-02-24 22-30-LSSC01 S123",66,1.7369,2,2022,"Lower",0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
"977","FLaSH 2569 SKT 2022-03-16 719 S307",80,3.4819,3,2022,"Lower",0,0,0,624,0,0,33.6,7.2,20.16,0,5.32,0,13.64,0,0
"978","FLaSH 2570 SKT 2022-03-16 719 S308",61,1.7164,3,2022,"Lower",0,0,0,732,0,0,16.8,0,20.16,0,10.64,0,6.82,0,0
"979","DOP 493 EDSM 2022-03-02 22-31-LSSC02 S125",72,2.8197,3,2022,"Middle",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"980","DOP 494 EDSM 2022-03-02 22-31-LSSC01 S126",64,1.8149,3,2022,"Middle",0,0,0,3,0,3,0,0.6,3.2,0.56,7.98,0,20.46,0,0
"981","DOP 495 EDSM 2022-03-02 22-31-LSSC01 S127",69,2.2259,3,2022,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","DOP 496 EDSM 2022-03-08 22-32-LSSC01 S128",65,2.1016,3,2022,"Middle",0,0,8,12,0,0,1.4,0,0,0,0,0,0,0,0
"983","DOP 496 EDSM 2022-03-08 22-32-LSSC01 S128",NA,NA,3,2022,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,27.2705687488192,0
"984","DOP 497 EDSM 2022-03-08 22-32-LSSC01 S129",53,1.011,3,2022,"Middle",0,0,4,204,0,16,1.4,1,6.72,1,13.3,0,6.82,0,0
"985","DOP 498 EDSM 2022-03-08 22-32-LSSC01 S130",68,2.7663,3,2022,"Middle",0,0,0,66,0,9,0,0,0,0.28,0,0,0,0,0
"986","DOP 499 EDSM 2022-03-08 22-32-LSSC01 S131",64,1.8063,3,2022,"Middle",0,0,4,39,0,15,1.4,1,6.72,0,2.66,0,0,0,0
"987","DOP 500 EDSM 2022-03-08 22-32-LSSC01 S132",78,3.5917,3,2022,"Middle",0,0,0,9,0,0,1.4,1.2,6.72,0.28,0,0,10.23,0,0
"988","DOP 501 EDSM 2022-03-17 22-33-LSSC01 S133",62,1.1522,3,2022,"Middle",0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
"989","DOP 503 EDSM 2022-03-23 22-34-LSSC01 S135",63,1.5981,3,2022,"Middle",0,0,0,252,0.13,0,4.2,0,0,0,0,0,0,0,0
"990","DOP 505 EDSM 2022-03-23 22-34-LSSC02 S137",66,2.1295,3,2022,"Middle",0,0,0,372,0,0,37.8,0,0,0.84,5.32,0,20.46,0,0
"991","DOP 506 EDSM 2022-03-23 22-34-LSSC02 S138",73,2.6957,3,2022,"Middle",0,0,0,75,0,6,29.4,0,0,1,2.66,0,64.79,0,0
"992","DOP 507 EDSM 2022-03-24 22-34-LSSC02 S139",72,2.4168,3,2022,"Middle",0,0,0,144,0,0,47.6,0,0,0,0,0,225.06,0,0
"993","DOP 508 EDSM 2022-03-23 22-34-LSSC02 S140",66,2.2598,3,2022,"Middle",0,0,0,282,0,9,15.23,0,0,0,2.66,0,57.97,0,0
"994","DOP 509 EDSM 2022-03-31 22-35-LSSC01 S141",71,3.0026,3,2022,"Middle",0,0,0,675,2.34,0,14,0,1.6,3,2.66,0,13.64,0,0
"995","DOP 492 EDSM 2022-03-02 22-31-USSC01 S124",82,3.9988,3,2022,"Top",0,0,0,0,0,9,29.53,0,0,0,0,0,34.1,0,0
"996","DOP 504 EDSM 2022-03-23 22-34-USSC01 S136",68,2.4354,3,2022,"Top",0,0,0,51,0,0,14,0.6,0,0,0,0,10.23,0,0
"997","FLaSH 2579 SKT 2022-04-13 719 S317",75,3.6731,4,2022,"Lower",0,0,0,1278,0,4,14,2,0,0,0,0,194.37,0,0
"998","DOP 522 EDSM 2022-04-18 22-38-SSC10 1180",12,0.0047,4,2022,"Middle",0,0.42,0,0,0,0,1.81,0,0,0,0,0,0,0,0
"999","DOP 517 EDSM 2022-04-18 22-38-SSC02 710",26.5,0.0999,4,2022,"Top",0,1.29,0,0,0.52,6,60.87,0,6.72,0,0,2.3,0,0,0
"1000","DOP 536 EDSM 2022-05-03 22-40-SSC03 434",32,0.1542,5,2022,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,17.05,0,0
