"","SampleID2","serial","Region","ForkLength","TotalBodyWeight","Month","Year","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids","SampleID","Date","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","latitude","longitude","DOY","daylength"
"247","DOP 42 EDSM 2020-06-02 20-45-LSSC03 Vial 1","1","Middle",38,0.4402,6,2020,0,0.1,0,0,0,33,1.81,0,0,0,21.28,42.55,78.43,0,0,"DOP 412 EDSM 2020-06-02 20-45-LSSC03 Vial 1",2020-06-02,22,506,0.228632270051197,27,48.2,38.36094475,-121.6352234,154,14.6773196920829
"248","DOP 425 EDSM 2020-07-02 20-49-LSSC05 ","224","Lower",43,0.62,7,2020,0,0.07,0,0,0.13,0,0,0,0,0,13.3,1.15,327.36,0,0,"DOP 425 EDSM 2020-07-02 20-49-LSSC05 0224",2020-07-02,22.5,336.2000122,0.147605006984272,41.9999987,28.20000076,38.33516884,-121.646492,184,14.7837367347313
"249","DOP 426 EDSM 2020-07-06 20-50-LSSC01 ","225","Lower",47,0.6629,7,2020,0,0.1,0,0,0,0,0,1,3.36,0,2.66,1.15,3.41,5.76374882468952,0,"DOP 426 EDSM 2020-07-06 20-50-LSSC01 0225",2020-07-06,23,205.5,0.0871583860628751,60.0000024,21,38.28792572,-121.6580486,188,14.7317381546278
"250","DOP 427 EDSM 2020-07-06 20-50-LSSC02 ","226","Middle",50,0.7088,7,2020,0,0,0,0,0,0,0,0,13.44,0,13.3,0,0,8.4445293471996,0,"DOP 427 EDSM 2020-07-06 20-50-LSSC02 0226",2020-07-06,23,452.1000061,0.202665486097059,27.0000011,74.59999847,38.36380005,-121.6342087,188,14.739245201646
"251","DOP 428 EDSM 2020-07-07 20-50-LSSC05 ","227","Lower",45,0.5672,7,2020,0,0,0,0,0.04,0,0,0,0,0,0,1.15,0,0,85.4461210486792,"DOP 428 EDSM 2020-07-07 20-50-LSSC05 0227",2020-07-07,22.60000038,343.5,0.151037735450937,30.0000012,43.20000076,38.35089493,-121.6401024,189,14.7239883738722
"252","DOP 429 EDSM 2020-07-15 20-51-LSSC02 ","228","Middle",43,0.4793,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 429 EDSM 2020-07-15 20-51-LSSC02 0228",2020-07-15,23.39999962,711,0.329052384093335,57.9999983,22.60000038,38.42395528,-121.6061274,197,14.5899598500138
"253","DOP 430 EDSM 2020-08-05 21-02-LSSC05 ","229","Lower",45,0.4802,8,2020,0,2.1,0,0,0.39,0,43.5,3,53.76,0.56,29.26,19.55,0,0,0,"DOP 430 EDSM 2020-08-05 21-02-LSSC05 0229",2020-08-05,22.5,285.5,0.12391503305347,25,58.09999847,38.31817436,-121.6509609,218,14.0095977948382
"254","DOP 431 EDSM 2020-08-12 21-03-LSSC01 ","230","Middle",36,0.2472,8,2020,0,2.9,0,0,8.97,39,0,13,0,0.28,0,1.15,3.41,0,0,"DOP 431 EDSM 2020-08-12 21-03-LSSC01 0230",2020-08-12,22.39999962,464,0.208380454428928,15.9999996,82.19999695,38.39402962,-121.6205254,225,13.7768244345427
"255","DOP 432 EDSM 2020-08-13 21-03-LSSC05 ","231","Lower",56,1.1498,8,2020,0,0.4,0,0,0.26,3,15,2,4.96,1,10.64,1.15,6.82,0,0,"DOP 432 EDSM 2020-08-13 21-03-LSSC05 0231",2020-08-13,22.79999924,307.3999939,0.134114427071396,28.9999992,38.70000076,38.30732536,-121.653862,226,13.7361994589982
"256","DOP 439 EDSM 2020-07-06 20-50-LSSC02 ","481","Middle",0,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","DOP 440 EDSM 2020-07-06 20-50-LSSC02 ","482","Middle",44,0.5213,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 440 EDSM 2020-07-06 20-50-LSSC02 0482",2020-07-06,22.89999962,458,0.205497644437987,28.0000001,72,38.36380005,-121.6342087,188,14.739245201646
"258","DOP 444 EDSM 2021-05-04 21-41-LSSC07 ","L0147","Middle",26,0.0884,5,2021,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,"DOP 444 EDSM 2021-05-04 21-41-LSSC07 L0147",2021-05-04,18.4,791,0.368842013533075,26,29,38.45063,-121.59487,124,13.8751396033157
"259","DOP 445 EDSM 2021-04-12 21-38-LSSC02 ","L0017","Middle",13,0.0037,4,2021,0,0,0,0,0,0,1.5,0,0,0,0,1.15,0,0,0,"DOP 445 EDSM 2021-04-12 21-38-LSSC02 L0017",2021-04-12,15.5,763,0.354881481291638,30,33.5,38.44917,-121.59496,102,13.0411570541474
"260","DOP 447 EDSM 2021-05-04 21-41-LSSC07 ","L0372","Middle",22,0.0406,5,2021,0,0.1,0,3,5.72,0,3.31,0,0,0,0,0,0,0,1.60426994121795,"DOP 447 EDSM 2021-05-04 21-41-LSSC07 L0372",2021-05-04,18.4,791,0.368842013533075,26,29,38.45063,-121.59487,124,13.8751396033157
"261","DOP 448 EDSM 2021-05-04 21-41-LSSC07 ","L0134","Middle",23,0.05298,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 448 EDSM 2021-05-04 21-41-LSSC07 L0134",2021-05-04,18.4,791,0.368842013533075,26,29,38.45063,-121.59487,124,13.8751396033157
"262","DOP 458 EDSM 2021-12-21 22-21-USSC02 ","S107","Top",60,1.8571,12,2021,0,0,4,0,0,6,0,29,4.96,0,0,0,0,0,0,"DOP 458 EDSM 2021-12-21 22-21-USSC02 S107",2021-12-21,NA,NA,NA,NA,NA,38.56252,-121.55421,355,9.46802692566381
"263","DOP 464 EDSM 2022-01-12 22-24-LSSC03 ","S114","Lower",67,2.5561,1,2022,0,0,4,0,0,23,3.3,17,10.08,0,0,0,0,127.480299260933,0,"DOP 464 EDSM 2022-01-12 22-24-LSSC03 S114",2022-01-12,NA,NA,NA,NA,NA,38.27463,-121.66211,12,9.71009721069715
"264","DOP 466 EDSM 2022-01-31 22-27-LSSC03 ","S116","Middle",73,2.5888,1,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 466 EDSM 2022-01-31 22-27-LSSC03 S116",2022-01-31,NA,NA,NA,NA,NA,38.41859,-121.60923,31,10.2098122083442
"265","DOP 467 EDSM 2022-01-31 22-27-LSSC03 ","S117","Middle",67,2.2866,1,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 467 EDSM 2022-01-31 22-27-LSSC03 S117",2022-01-31,NA,NA,NA,NA,NA,38.41859,-121.60923,31,10.2098122083442
"266","DOP 469 EDSM 2022-01-12 22-24-LSSC03 ","S119","Lower",86,6.6357,1,2022,0,0,0,0,0,0,0,0,3.36,0,0,0,0,73.4836778437369,0,"DOP 469 EDSM 2022-01-12 22-24-LSSC03 S119",2022-01-12,NA,NA,NA,NA,NA,38.27463,-121.66211,12,9.71009721069715
"267","DOP 473 EDSM 2021-08-20 22-03-LSSC02 ","E487","Lower",48,0.8197,8,2021,0,1.8,0,0,0.39,39,7,12,0,0,31.92,3.45,51.15,0,0,"DOP 473 EDSM 2021-08-20 22-03-LSSC02 E487",2021-08-20,22.1000003814697,323.600006103516,0.141692424501785,49.0000009536743,25.5,38.28652,-121.65895,232,13.5172360065202
"268","DOP 488 EDSM 2022-02-24 22-30-LSSC01 ","S120","Lower",84,3.8923,2,2022,0,0,0,0,0,9,2.8,1.8,3.2,0,2.66,0,10.23,0,0,"DOP 488 EDSM 2022-02-24 22-30-LSSC01 S120",2022-02-24,NA,NA,NA,NA,NA,38.34321,-121.6443,55,11.1026428368433
"269","DOP 489 EDSM 2022-02-24 22-30-LSSC01 ","S121","Lower",55,1.3369,2,2022,0,0,0,27,0,0,53.6,0,18.24,0,2.66,0,0,4.95912903011952,0,"DOP 489 EDSM 2022-02-24 22-30-LSSC01 S121",2022-02-24,NA,NA,NA,NA,NA,38.34321,-121.6443,55,11.1026428368433
"270","DOP 490 EDSM 2022-02-24 22-30-LSSC01 ","S122","Lower",67,1.8949,2,2022,0,0,4,18,0,3,25.5,3.8,37.44,0,2.66,0,0,0,0,"DOP 490 EDSM 2022-02-24 22-30-LSSC01 S122",2022-02-24,NA,NA,NA,NA,NA,38.34321,-121.6443,55,11.1026428368433
"271","DOP 491 EDSM 2022-02-24 22-30-LSSC01 ","S123","Lower",66,1.7369,2,2022,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,"DOP 491 EDSM 2022-02-24 22-30-LSSC01 S123",2022-02-24,NA,NA,NA,NA,NA,38.34321,-121.6443,55,11.1026428368433
"272","DOP 492 EDSM 2022-03-02 22-31-USSC01 ","S124","Top",82,3.9988,3,2022,0,0,0,0,0,9,29.53,0,0,0,0,0,34.1,0,0,"DOP 492 EDSM 2022-03-02 22-31-USSC01 S124",2022-03-02,NA,NA,NA,NA,NA,38.4899,-121.58387,61,11.3414780563645
"273","DOP 493 EDSM 2022-03-02 22-31-LSSC02 ","S125","Middle",72,2.8197,3,2022,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"DOP 493 EDSM 2022-03-02 22-31-LSSC02 S125",2022-03-02,NA,NA,NA,NA,NA,38.42353,-121.60612,61,11.343255629677
"274","DOP 494 EDSM 2022-03-02 22-31-LSSC01 ","S126","Middle",64,1.8149,3,2022,0,0,0,3,0,3,0,0.6,3.2,0.56,7.98,0,20.46,0,0,"DOP 494 EDSM 2022-03-02 22-31-LSSC01 S126",2022-03-02,NA,NA,NA,NA,NA,38.38802,-121.62252,61,11.3442054096235
"275","DOP 495 EDSM 2022-03-02 22-31-LSSC01 ","S127","Middle",69,2.2259,3,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 495 EDSM 2022-03-02 22-31-LSSC01 S127",2022-03-02,NA,NA,NA,NA,NA,38.38802,-121.62252,61,11.3442054096235
"276","DOP 496 EDSM 2022-03-08 22-32-LSSC01 ","S128","Middle",65,2.1016,3,2022,0,0,8,12,0,0,1.4,0,0,0,0,0,0,27.2705687488192,0,"DOP 496 EDSM 2022-03-08 22-32-LSSC01 S128",2022-03-08,NA,NA,NA,NA,NA,38.36031,-121.63593,67,11.5918087526934
"277","DOP 497 EDSM 2022-03-08 22-32-LSSC01 ","S129","Middle",53,1.011,3,2022,0,0,4,204,0,16,1.4,1,6.72,1,13.3,0,6.82,0,0,"DOP 497 EDSM 2022-03-08 22-32-LSSC01 S129",2022-03-08,NA,NA,NA,NA,NA,38.36031,-121.63593,67,11.5918087526934
"278","DOP 498 EDSM 2022-03-08 22-32-LSSC01 ","S130","Middle",68,2.7663,3,2022,0,0,0,66,0,9,0,0,0,0.28,0,0,0,0,0,"DOP 498 EDSM 2022-03-08 22-32-LSSC01 S130",2022-03-08,NA,NA,NA,NA,NA,38.36031,-121.63593,67,11.5918087526934
"279","DOP 499 EDSM 2022-03-08 22-32-LSSC01 ","S131","Middle",64,1.8063,3,2022,0,0,4,39,0,15,1.4,1,6.72,0,2.66,0,0,0,0,"DOP 499 EDSM 2022-03-08 22-32-LSSC01 S131",2022-03-08,NA,NA,NA,NA,NA,38.36031,-121.63593,67,11.5918087526934
"280","DOP 500 EDSM 2022-03-08 22-32-LSSC01 ","S132","Middle",78,3.5917,3,2022,0,0,0,9,0,0,1.4,1.2,6.72,0.28,0,0,10.23,0,0,"DOP 500 EDSM 2022-03-08 22-32-LSSC01 S132",2022-03-08,NA,NA,NA,NA,NA,38.36031,-121.63593,67,11.5918087526934
"281","DOP 501 EDSM 2022-03-17 22-33-LSSC01 ","S133","Middle",62,1.1522,3,2022,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,"DOP 501 EDSM 2022-03-17 22-33-LSSC01 S133",2022-03-17,NA,NA,NA,NA,NA,38.40643,-121.61509,76,11.9659191265973
"282","DOP 503 EDSM 2022-03-23 22-34-LSSC01 ","S135","Middle",63,1.5981,3,2022,0,0,0,252,0.13,0,4.2,0,0,0,0,0,0,0,0,"DOP 503 EDSM 2022-03-23 22-34-LSSC01 S135",2022-03-23,NA,NA,NA,NA,NA,38.45438,-121.59321,82,12.2168498721997
"283","DOP 504 EDSM 2022-03-23 22-34-USSC01 ","S136","Top",68,2.4354,3,2022,0,0,0,51,0,0,14,0.6,0,0,0,0,10.23,0,0,"DOP 504 EDSM 2022-03-23 22-34-USSC01 S136",2022-03-23,NA,NA,NA,NA,NA,38.49472,-121.58368,82,12.2170377538544
"284","DOP 505 EDSM 2022-03-23 22-34-LSSC02 ","S137","Middle",66,2.1295,3,2022,0,0,0,372,0,0,37.8,0,0,0.84,5.32,0,20.46,0,0,"DOP 505 EDSM 2022-03-23 22-34-LSSC02 S137",2022-03-23,NA,NA,NA,NA,NA,38.41175,-121.6115,82,12.2166516297304
"285","DOP 506 EDSM 2022-03-23 22-34-LSSC02 ","S138","Middle",73,2.6957,3,2022,0,0,0,75,0,6,29.4,0,0,1,2.66,0,64.79,0,0,"DOP 506 EDSM 2022-03-23 22-34-LSSC02 S138",2022-03-23,NA,NA,NA,NA,NA,38.41175,-121.6115,82,12.2166516297304
"286","DOP 507 EDSM 2022-03-24 22-34-LSSC02 ","S139","Middle",72,2.4168,3,2022,0,0,0,144,0,0,47.6,0,0,0,0,0,225.06,0,0,"DOP 507 EDSM 2022-03-24 22-34-LSSC02 S139",2022-03-24,NA,NA,NA,NA,NA,38.41175,-121.6115,83,12.2583982988444
"287","DOP 508 EDSM 2022-03-23 22-34-LSSC02 ","S140","Middle",66,2.2598,3,2022,0,0,0,282,0,9,15.23,0,0,0,2.66,0,57.97,0,0,"DOP 508 EDSM 2022-03-23 22-34-LSSC02 S140",2022-03-23,NA,NA,NA,NA,NA,38.41175,-121.6115,82,12.2166516297304
"288","DOP 509 EDSM 2022-03-31 22-35-LSSC01 ","S141","Middle",71,3.0026,3,2022,0,0,0,675,2.34,0,14,0,1.6,3,2.66,0,13.64,0,0,"DOP 509 EDSM 2022-03-31 22-35-LSSC01 S141",2022-03-31,NA,NA,NA,NA,NA,38.43631,-121.60037,90,12.5499537871082
"289","DOP 517 EDSM 2022-04-18 22-38-SSC02 ","710","Top",26.5,0.0999,4,2022,0,1.29,0,0,0.52,6,60.87,0,6.72,0,0,2.3,0,0,0,"DOP 517 EDSM 2022-04-18 22-38-SSC02 710",2022-04-18,15.7,1028,0.48832074846781,41,27.8,38.50132,-121.58464,108,13.2817880747289
"290","DOP 519 EDSM 2022-06-01 22-44-SSC01 ","1015","Middle",27,0.0084,6,2022,0,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,"DOP 519 EDSM 2022-06-01 22-44-SSC01 1015",2022-06-01,20.1,634,0.291054494620632,27,53.1,38.40827,-121.61375,152,14.6462923158025
"291","DOP 522 EDSM 2022-04-18 22-38-SSC10 ","1180","Middle",12,0.0047,4,2022,0,0.42,0,0,0,0,1.81,0,0,0,0,0,0,0,0,"DOP 522 EDSM 2022-04-18 22-38-SSC10 1180",2022-04-18,16.1,826,0.38634212324267,36,36.2,38.444,-121.59748,108,13.2793173062774
"292","DOP 530 EDSM 2022-08-15 23-03-SSC06 ","S204","Middle",51.5,0.7832,8,2022,0,0.4,0,0,1.69,9,1.81,3,3.36,0,0,0,10.23,0,0,"DOP 530 EDSM 2022-08-15 23-03-SSC06 S204",2022-08-15,NA,NA,NA,NA,NA,38.41643,-121.61046,227,13.7070140920748
"293","DOP 531 EDSM 2022-08-16 23-03-SSC01 ","S205","Middle",53,1.2427,8,2022,0,1.04,0,0,4.29,8,13.86,16,6.72,0,10.64,3.45,136.4,0,0.464,"DOP 531 EDSM 2022-08-16 23-03-SSC01 S205",2022-08-16,NA,NA,NA,NA,NA,38.40618,-121.61519,228,13.670373904185
"294","DOP 536 EDSM 2022-05-03 22-40-SSC03 ","434","Middle",32,0.1542,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,17.05,0,0,"DOP 536 EDSM 2022-05-03 22-40-SSC03 434",2022-05-03,16.9,656,0.301879243089554,21,68.4,38.41254,-121.61125,123,13.8377518014174
"295","DOP 97 EDSM 2018-07-05 18-49-LSSC03 ","64","Middle",44,0.4786,7,2018,0,0,0,0,0,0,0,0,0,0,2.66,1.15,3.41,0,1.60426994121795,"DOP 97 EDSM 2018-07-05 18-49-LSSC03 64",2018-07-05,22.39999962,507,0.229115947913498,34.0000004,38.29999924,38.39557012,-121.6192754,186,14.7678507322988
"296","DOP 98 EDSM 2018-07-05 18-49-LSSC03 ","65","Middle",35,0.3533,7,2018,0,0,0,0,0,0,0,1,3.36,0,13.3,1.15,17.05,0,2.80243909040543,"DOP 98 EDSM 2018-07-05 18-49-LSSC03 65",2018-07-05,22.39999962,507,0.229115947913498,34.0000004,38.29999924,38.39557012,-121.6192754,186,14.7678507322988
"297","DOP 99 EDSM 2018-07-05 18-49-LSSC03 ","66","Middle",42,0.4281,7,2018,0,0,0,0,0.13,0,0,0,0,1,5.32,0,3.41,0,1.03545924705602,"DOP 99 EDSM 2018-07-05 18-49-LSSC03 66",2018-07-05,22,515,0.232987791178343,31.9999993,40.20000076,38.39557012,-121.6192754,186,14.7678507322988
"298","FLaSH 1 SKT 2014-01-15 715 147","147","Lower",73,2.3801,1,2014,0,0,40,6,0,22,3.6,22,205.44,0,23.94,0,3.41,0,0,"FLaSH 1471 SKT 2014-01-15 715 147",2014-01-15,9.2,236,0.1,89,10,38.22295,-121.67362,15,9.77815712830144
"299","FLaSH 101 FMWT 2011-09-14 715 ","1610","Lower",55,1.1741,9,2011,0,0,0,0,0,18,1.5,3,6.72,0.28,611.8,1.15,10.23,0,0,"FLaSH 101 FMWT 2011-09-14 715 1610",2011-09-14,21.2,173,0.07,52,39.4,38.22295,-121.67362,257,12.5350687141466
"300","FLaSH 1018 FMWT 2012-10-18 719 ","5804","Lower",59,1.317,10,2012,0,0,0,0,0,0,0,0,0,0,7.98,0,0,0,117.292824010904,"FLaSH 1018 FMWT 2012-10-18 719 5804",2012-10-18,18.6,327,0.14,38.99999857,25.89999962,38.33428,-121.64733,292,11.111303858753
"301","FLaSH 1019 FMWT 2012-10-18 797 ","5835","Middle",63,2.0543,10,2012,0,5.7,0,0,1.82,9,0,0,0,19,42.56,3.45,0,0,1706.45487087785,"FLaSH 1019 FMWT 2012-10-18 797 5835",2012-10-18,19.2,592,0.27,30.00000119,35.40000153,38.40462,-121.6156,292,11.1088242701895
"302","FLaSH 1029 FMWT 2012-11-15 719 ","5987","Lower",63,2.1164,11,2012,0,0,0,0,0,6,1.81,0,6.72,0,63.84,10.35,102.3,1.9107660014397,120.599393821125,"FLaSH 1029 FMWT 2012-11-15 719 5987",2012-11-15,14.5,361,0.16,33.00000131,27.70000076,38.33428,-121.64733,320,10.1048459801526
"303","FLaSH 1030 FMWT 2012-11-15 797 ","6017","Middle",72,2.6416,11,2012,0,0,0,0,0,0,0,0,3.36,1,50.54,4.6,13.64,4.22810594073151,4.81280982365385,"FLaSH 1030 FMWT 2012-11-15 797 6017",2012-11-15,14.9,611,0.28,27.00000107,39.20000076,38.40462,-121.6156,320,10.0997187524377
"304","FLaSH 1039 FMWT 2012-12-11 719 ","6132","Lower",72,2.6364,12,2012,0,0,124,3,0,3,1.5,393.8,37.76,0,7.98,1.15,0,137.323776561877,0,"FLaSH 1039 FMWT 2012-12-11 719 6132",2012-12-11,12.9,331,0.15,21.99999988,70.90000153,38.33428,-121.64733,346,9.54508979188232
"305","FLaSH 1040 FMWT 2012-12-11 796 ","6148","Middle",69,2.3387,12,2012,0,0,0,0,0.26,183,7.24,0,3.36,1,29.26,5.75,197.78,1.98375697562378,0,"FLaSH 1040 FMWT 2012-12-11 796 6148",2012-12-11,13.4,777,0.36,27.00000107,44.29999924,38.47387,-121.5844,346,9.53182664000437
"306","FLaSH 1041 FMWT 2012-12-11 797 ","6141","Middle",63,1.8953,12,2012,0,0,0,0,0,135,0,0,3.36,2,21.28,0,51.15,4.95912903011952,0,"FLaSH 1041 FMWT 2012-12-11 797 6141",2012-12-11,13.3,589,0.27,18.99999976,71.30000305,38.40462,-121.6156,346,9.53841367652527
"307","FLaSH 1045 SKT 2013-01-09 719 ","6212","Lower",66,2.2518,1,2013,0,0,56,0,0,8,0,4.2,28,0,10.64,0,17.05,0,0,"FLaSH 1045 SKT 2013-01-09 719 6212",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"308","FLaSH 1046 SKT 2013-01-09 719 ","6213","Lower",68,2.5312,1,2013,0,0,12,0,0,3,0,2,4.96,0,2.66,0,0,66.5369632503246,0,"FLaSH 1046 SKT 2013-01-09 719 6213",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"309","FLaSH 1047 SKT 2013-01-09 719 ","6215","Lower",68,2.285,1,2013,0,0,4,0,0,0,0,1,1.6,0,0,0,0,0,0,"FLaSH 1047 SKT 2013-01-09 719 6215",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"310","FLaSH 1048 SKT 2013-01-09 719 ","6216","Lower",80,3.4932,1,2013,0,0.1,36,3,0,8,0,0.6,77.92,0,13.3,0,61.38,0,0,"FLaSH 1048 SKT 2013-01-09 719 6216",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"311","FLaSH 1049 SKT 2013-01-09 719 ","6217","Lower",64,1.6482,1,2013,0,0,20,0,0,4,1.5,0.6,23.52,0,2.66,0,0,0,0,"FLaSH 1049 SKT 2013-01-09 719 6217",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"312","FLaSH 1050 SKT 2013-01-09 719 ","6218","Lower",70,2.5856,1,2013,0,0,16,0,0,12,0,2,9.92,0,15.96,0,37.51,0,0,"FLaSH 1050 SKT 2013-01-09 719 6218",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"313","FLaSH 1051 SKT 2013-01-09 719 ","6219","Lower",65,1.9368,1,2013,0,0,8,0,0,8,0,0,3.36,0,0,0,0,11.8102034600174,0,"FLaSH 1051 SKT 2013-01-09 719 6219",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"314","FLaSH 1052 SKT 2013-01-09 719 ","6220","Lower",55,1.1492,1,2013,0,0,4,0,0,4,0,0,18.24,0,15.96,0,51.15,0,0,"FLaSH 1052 SKT 2013-01-09 719 6220",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"315","FLaSH 1053 SKT 2013-01-09 719 ","6221","Lower",66,2.1721,1,2013,0,0,4,0,0.13,6,0,0,0,1,2.66,0,71.61,0,0,"FLaSH 1053 SKT 2013-01-09 719 6221",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"316","FLaSH 1054 SKT 2013-01-09 719 ","6222","Lower",73,2.6075,1,2013,0,0,12,0,0,15,0,0,1.6,0,10.64,0,214.83,0,0,"FLaSH 1054 SKT 2013-01-09 719 6222",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"317","FLaSH 1055 SKT 2013-01-09 719 ","6223","Lower",60,1.4599,1,2013,0,0,36,3,0,79,0,29,206.88,0.28,0,0,3.41,0,0,"FLaSH 1055 SKT 2013-01-09 719 6223",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"318","FLaSH 1056 SKT 2013-01-09 719 ","6224","Lower",65,1.9546,1,2013,0,0,12,0,0,0,0,2.4,90.4,0,0,0,44.33,0,0,"FLaSH 1056 SKT 2013-01-09 719 6224",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"319","FLaSH 1057 SKT 2013-01-09 719 ","6225","Lower",62,1.6166,1,2013,0,0,16,0,0,12,0,9,28.32,0,31.92,0,40.92,0,0,"FLaSH 1057 SKT 2013-01-09 719 6225",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"320","FLaSH 1058 SKT 2013-01-09 719 ","6226","Lower",74,3.0752,1,2013,0,0,4,0,0,35,0,13.6,38.56,0,5.32,0,47.74,0,0,"FLaSH 1058 SKT 2013-01-09 719 6226",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"321","FLaSH 1059 SKT 2013-01-09 719 ","6227","Lower",62,1.0987,1,2013,0,0,0,0,0,3,0,2,3.36,0,15.96,0,61.38,24.0851349674749,0,"FLaSH 1059 SKT 2013-01-09 719 6227",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"322","FLaSH 1060 SKT 2013-01-09 719 ","6230","Lower",66,2.0066,1,2013,0,0,12,3,0,70,1.4,11,46.4,0,15.96,0,30.69,0,0,"FLaSH 1060 SKT 2013-01-09 719 6230",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"323","FLaSH 1061 SKT 2013-01-09 719 ","6232","Lower",75,2.7585,1,2013,0,0,28,3,0,68,0,6.6,66.88,0,5.32,0,0,0,0,"FLaSH 1061 SKT 2013-01-09 719 6232",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"324","FLaSH 1062 SKT 2013-01-09 719 ","6233","Lower",54,1.2976,1,2013,0,0,48,0,0,4,0,5,26.88,0.28,5.32,0,3.41,0,0,"FLaSH 1062 SKT 2013-01-09 719 6233",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"325","FLaSH 1063 SKT 2013-01-09 719 ","6234","Lower",85,4.2496,1,2013,0,0,0,0,0,9,0,0.6,25.12,0,13.3,0,17.05,26.3421208316172,0,"FLaSH 1063 SKT 2013-01-09 719 6234",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"326","FLaSH 1064 SKT 2013-01-09 719 ","6235","Lower",65,1.8197,1,2013,0,0,16,0,0,10,0,3.6,52.8,0,13.3,0,54.56,0,0,"FLaSH 1064 SKT 2013-01-09 719 6235",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"327","FLaSH 1065 SKT 2013-01-09 719 ","6236","Lower",77,2.1201,1,2013,0,0,48,6,0,37,0,18.2,458.56,0.56,34.58,0,17.05,58.580213006056,0,"FLaSH 1065 SKT 2013-01-09 719 6236",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"328","FLaSH 1066 SKT 2013-01-09 719 ","6237","Lower",74,2.7319,1,2013,0,0,20,0,0,0,0,0,18.4,0,2.66,0,0,28.6505312748887,0,"FLaSH 1066 SKT 2013-01-09 719 6237",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"329","FLaSH 1067 SKT 2013-01-09 719 ","6238","Lower",54,1.1076,1,2013,0,0,4,0,0,4,1.81,3,47.68,0,18.62,0,34.1,0,0,"FLaSH 1067 SKT 2013-01-09 719 6238",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"330","FLaSH 1068 SKT 2013-01-09 719 ","6239","Lower",66,2.1132,1,2013,0,0,20,0,0,19,0,8,18.4,0,0,0,3.41,9.02290985959298,0,"FLaSH 1068 SKT 2013-01-09 719 6239",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
"331","FLaSH 1069 SKT 2013-01-09 719 ","6242","Lower",64,2.114,1,2013,0,0,48,3,0,7,0,7,15.04,0,2.66,0,6.82,0,0,"FLaSH 1069 SKT 2013-01-09 719 6242",2013-01-09,8.1,469,0.21,22,74,38.33428,-121.64733,9,9.64855612470298
