Database,LogNumber,Project,GearType,Year,Month,Date,Station,SerialNumber,Species,Time,Depth,SurfaceTemperature,SurfaceConductivity,SurfacePPT,BottomTemperature,BottomConductivity,BottomPPT,Secchi,Turbidity,TotalBodyWeight,GutContents,ForkLength,TotalGutContentWeight,TotalNumberOfPrey,TotalPreyWeight,GutFullness,FullnessRank,DigestionRank,Acanthocyclops spp,Acartia spp,Acartia copepodid,Acartiella sinensis,Acartiella copepodid,Barnacle nauplii,Bosmina spp,Ceriodaphnia spp,Calanoid copepodid,Chironomid larvae,Clams,Copepod nauplii,Corophium type,Crab megalope,Crab zoea,Cumaceans,Cyclopoid copepodid,Daphnia spp,Diaphanosoma spp,Diaptomus spp,Diaptomus copepodid,Eurytemora spp,Eurytemora copepodid,Eurytemora nauplii,Fish eggs,Gammarus type,Harpacticoids,Hyperacanthomysis longirostris,Isopods,Limnoithona spp,Limnoithona copepodid,Longfin Smelt,Neomysis kadiakensis,Neomysis mercedis,Oithona davisae,Oithona copepodid,Osphranticum,Ostracods,Other calanoid,Other cladocera,Other cyclopoid,Other insect larvae,Other malacostraca,Other zooplankton,Pacific Herring,Palaemon,Prickly Sculpin,Pseudodiaptomus forbesi,Pseudodiaptomus marinus,Pseudodiaptomus spp,Pseudodiaptomus copepodid,Pseudodiaptomus nauplii,Sinocalanus spp,Sinocalanus copepodid,Sinocalanus nauplii,Synchaeta,Terrestrial invertebrates,Tortanus dextrilobatus,Tortanus spp,Tortanus copepodid,Tridentiger spp,Unid amphipod,Unid calanoid,Unid cladocera,Unid copepod,Unid cyclopoid,Unid fish,Unid mysids,Worm pieces
FLaSH,215,FMWT,MWT,2011,12,12/16/2011,719,2060,Delta Smelt,10:09,11,8.9,309,0.13,,332,0.15,32,37.8,2.4303,Y,70,0.0106,12,0.006475162,0.26643469,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
FLaSH,216,FMWT,MWT,2011,12,12/13/2011,806,1892,Delta Smelt,8:26,11,8.5,1187,0.57,,2643,1.34,84,10.4,1.4108,Y,57,0.0221,72,0.02281125,1.616901775,,,0,0,0,29,0,0,0,1,0,0,0,0,7,0,0,0,4,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,8,1,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0
FLaSH,217,FMWT,MWT,2011,12,12/16/2011,719,2062,Delta Smelt,10:09,11,8.9,309,0.13,,332,0.15,32,37.8,2.1797,Y,65,0.0082,13,0.0006412,0.029416892,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,218,FMWT,MWT,2011,12,12/16/2011,719,2064,Delta Smelt,10:09,11,8.9,309,0.13,,332,0.15,32,37.8,1.8818,Y,62,0.0047,63,0.003271895,0.173870507,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,48,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
FLaSH,219,FMWT,MWT,2011,12,12/16/2011,797,2075,Delta Smelt,11:01,11.6,9.1,517,0.23,,568,0.26,17,72.7,2.5853,Y,67,0.0115,2,0.00544978,0.21079875,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLaSH,220,FMWT,MWT,2011,12,12/16/2011,719,2059,Delta Smelt,10:09,11,8.9,309,0.13,,332,0.15,32,37.8,1.1521,Y,53,0.002,1,0.0000549,0.004765211,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,221,FMWT,MWT,2011,12,12/9/2011,515,3228,Delta Smelt,7:36,9.8,9.3,12800,7.33,,15600,9.08,63,21.3,2.041,Y,63,0.0548,163,0.0082152,0.402508574,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,222,FMWT,MWT,2011,12,12/9/2011,518,3239,Delta Smelt,8:50,3,9.8,8200,4.53,,9400,5.25,63,18.5,1.3721,Y,56,0.01,129,0.006005809,0.437709242,,,0,0,0,1,0,0,0,1,0,0,0,0,9,0,0,0,6,82,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,223,FMWT,MWT,2011,12,12/9/2011,519,3253,Delta Smelt,9:20,3,9.6,9390,5.25,,10250,5.77,62,16.7,1.5082,Y,57,,39,0.001663947,0.110326667,,,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,4,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,224,FMWT,MWT,2011,12,12/9/2011,507,3264,Delta Smelt,9:57,8.5,9.8,7840,4.32,,12020,6.85,65,15.1,2.0733,Y,63,0.0258,100,0.005381116,0.259543521,,,0,1,0,14,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
FLaSH,225,FMWT,MWT,2011,12,12/9/2011,507,3263,Delta Smelt,9:57,8.5,9.8,7840,4.32,,12020,6.85,65,15.1,0.9732,Y,53,0.0034,360,0.003608798,0.37081767,,,0,0,0,5,31,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,304,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,226,FMWT,MWT,2011,12,12/9/2011,518,3243,Delta Smelt,8:50,3,9.8,8200,4.53,,9400,5.25,63,18.5,1.3125,Y,58,,43,0.001590688,0.121195271,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0
FLaSH,227,FMWT,MWT,2011,12,12/9/2011,518,3242,Delta Smelt,8:50,3,9.8,8200,4.53,,9400,5.25,63,18.5,1.4386,Y,58,0.0183,20,0.002037191,0.141609258,,,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
FLaSH,228,FMWT,MWT,2011,12,12/12/2011,704,3401,Delta Smelt,14:06,11.6,9.5,1233,0.59,,3142,1.62,82,12.3,1.7736,Y,63,0.0053,27,0.001142194,0.064399749,,,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,229,FMWT,MWT,2011,12,12/12/2011,706,3320,Delta Smelt,13:06,9.8,9.4,211,0.09,,264,0.11,83,10.5,1.7669,Y,58,0.009,32,0.002437927,0.13797762,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
FLaSH,230,FMWT,MWT,2011,12,12/12/2011,705,3372,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.5247,Y,59,0.0313,88,0.026676164,1.749600839,,,2,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,8,7,0,4,6,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0
FLaSH,231,FMWT,MWT,2011,12,12/12/2011,703,3417,Delta Smelt,14:51,12.5,9.7,4268,2.25,,5860,3.16,48,30.9,1.7209,Y,63,0.0079,95,0.005204113,0.302406484,,,0,0,0,33,0,0,0,0,0,0,0,0,57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLaSH,232,FMWT,MWT,2011,12,12/12/2011,705,3366,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.937,Y,64,0.0038,9,0.000407474,0.021036338,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,233,FMWT,MWT,2011,12,12/9/2011,518,3244,Delta Smelt,8:50,3,9.8,8200,4.53,,9400,5.25,63,18.5,1.8598,Y,63,0.0108,152,0.004622944,0.248572104,,,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,34,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
FLaSH,234,FMWT,MWT,2011,12,12/8/2011,606,3218,Delta Smelt,13:28,8.5,10.1,12380,7.07,,12580,7.2,41,23,1.0254,Y,49,0.0246,306,0.0084985,0.828798518,,,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,29,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
FLaSH,235,FMWT,MWT,2011,12,12/12/2011,704,3396,Delta Smelt,14:06,11.6,9.5,1233,0.59,,3142,1.62,82,12.3,1.6885,Y,59,0.0084,35,0.002318769,0.137327171,,,0,0,0,9,0,0,0,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FLaSH,236,FMWT,MWT,2011,12,12/12/2011,706,3331,Delta Smelt,13:06,9.8,9.4,211,0.09,,264,0.11,83,10.5,2.0738,Y,64,0.0119,121,0.004036688,0.194651752,,,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,237,FMWT,MWT,2011,12,12/12/2011,706,3347,Delta Smelt,13:06,9.8,9.4,211,0.09,,264,0.11,83,10.5,2.03,Y,67,0.0038,23,0.0011109,0.054724138,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FLaSH,238,FMWT,MWT,2011,12,12/12/2011,706,3327,Delta Smelt,13:06,9.8,9.4,211,0.09,,264,0.11,83,10.5,1.7921,Y,64,0.0155,23,0.001120304,0.062513499,,,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0
FLaSH,239,FMWT,MWT,2011,12,12/12/2011,706,3341,Delta Smelt,13:06,9.8,9.4,211,0.09,,264,0.11,83,10.5,1.4855,Y,60,,76,0.00386555,0.260218754,,,1,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,240,FMWT,MWT,2011,12,12/12/2011,706,3329,Delta Smelt,13:06,9.8,9.4,211,0.09,,264,0.11,83,10.5,1.9968,Y,65,0.0112,29,0.003752013,0.187901317,,,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,241,FMWT,MWT,2011,12,12/8/2011,606,3214,Delta Smelt,13:28,8.5,10.1,12380,7.07,,12580,7.2,41,23,2.3394,Y,62,,706,0.02833088,1.211031873,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,174,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLaSH,242,FMWT,MWT,2011,12,12/12/2011,706,3330,Delta Smelt,13:06,9.8,9.4,211,0.09,,264,0.11,83,10.5,1.8502,Y,63,0.0066,16,0.000751274,0.040605043,,,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FLaSH,243,FMWT,MWT,2011,12,12/12/2011,704,3398,Delta Smelt,14:06,11.6,9.5,1233,0.59,,3142,1.62,82,12.3,0.9379,Y,51,0.0024,10,0.000738143,0.078701653,,,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FLaSH,244,FMWT,MWT,2011,12,12/12/2011,705,3365,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,2.8286,Y,72,0.0137,20,0.001541337,0.054491178,,,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FLaSH,245,FMWT,MWT,2011,12,12/8/2011,606,3213,Delta Smelt,13:28,8.5,10.1,12380,7.07,,12580,7.2,41,23,1.5279,Y,59,0.0154,268,0.0092709,0.606774004,,,188,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,47,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,246,FMWT,MWT,2011,12,12/12/2011,703,3416,Delta Smelt,14:51,12.5,9.7,4268,2.25,,5860,3.16,48,30.9,1.3455,Y,58,0.0076,101,0.005874598,0.436610811,,,0,0,0,32,0,0,0,0,0,0,0,0,48,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
FLaSH,247,FMWT,MWT,2011,12,12/8/2011,417,3198,Delta Smelt,10:30,9.8,10.3,18050,10.64,,23330,14.08,63,12.5,1.2976,Y,57,0.0086,73,0.0050765,0.391222256,,,0,20,6,7,0,0,0,0,19,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
FLaSH,248,FMWT,MWT,2011,12,12/12/2011,704,3402,Delta Smelt,14:06,11.6,9.5,1233,0.59,,3142,1.62,82,12.3,2.0981,Y,66,0.0121,170,0.005086916,0.242453479,,,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,249,FMWT,MWT,2011,12,12/8/2011,606,3222,Delta Smelt,13:28,8.5,10.1,12380,7.07,,12580,7.2,41,23,2.0787,Y,60,0.0572,391,0.0110211,0.530191947,,,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FLaSH,250,FMWT,MWT,2011,12,12/8/2011,606,3215,Delta Smelt,13:28,8.5,10.1,12380,7.07,,12580,7.2,41,23,1.8318,Y,58,0.0431,292,0.010669,0.58243258,,,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FLaSH,251,FMWT,MWT,2011,12,12/8/2011,606,3230,Delta Smelt,13:28,8.5,10.1,12380,7.07,,12580,7.2,41,23,1.4969,Y,52,0.0399,256,0.015790924,1.054908409,,,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FLaSH,252,FMWT,MWT,2011,12,12/12/2011,705,3367,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.6084,Y,56,0.0029,2,0.0000472,0.002934593,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
FLaSH,253,FMWT,MWT,2011,12,12/12/2011,705,3378,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.7159,Y,62,0.0113,20,0.001293647,0.075391776,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
FLaSH,254,FMWT,MWT,2011,12,12/12/2011,703,3420,Delta Smelt,14:51,12.5,9.7,4268,2.25,,5860,3.16,48,30.9,1.1097,Y,56,0.0045,56,0.004017375,0.3620235,,,0,0,0,7,0,0,0,0,0,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLaSH,255,FMWT,MWT,2011,12,12/12/2011,705,3380,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.8323,Y,62,0.0052,11,0.001912452,0.104374379,,,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,256,FMWT,MWT,2011,12,12/12/2011,703,3422,Delta Smelt,14:51,12.5,9.7,4268,2.25,,5860,3.16,48,30.9,1.3028,Y,55,0.0078,109,0.004985423,0.382669834,,,1,0,0,4,0,0,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
FLaSH,257,FMWT,MWT,2011,12,12/8/2011,606,3223,Delta Smelt,13:28,8.5,10.1,12380,7.07,,12580,7.2,41,23,1.5416,Y,58,0.0323,400,0.01083695,0.70296767,,,183,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,187,7,0,1,0,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,0,0,0,0
FLaSH,258,FMWT,MWT,2011,12,12/12/2011,703,3426,Delta Smelt,14:51,12.5,9.7,4268,2.25,,5860,3.16,48,30.9,1.1934,Y,54,,151,0.007589969,0.635995431,,,0,0,0,3,0,0,0,0,0,0,0,0,92,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
FLaSH,259,FMWT,MWT,2011,12,12/12/2011,705,3370,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.5563,Y,61,0.0037,3,0.000341391,0.021936062,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,260,FMWT,MWT,2011,12,12/12/2011,704,3397,Delta Smelt,14:06,11.6,9.5,1233,0.59,,3142,1.62,82,12.3,1.6314,Y,60,0.0037,14,0.000643912,0.039469893,,,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,261,FMWT,MWT,2011,12,12/12/2011,705,3382,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.4006,Y,60,0.0048,8,0.000724225,0.051708224,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,262,FMWT,MWT,2011,12,12/12/2011,703,3421,Delta Smelt,14:51,12.5,9.7,4268,2.25,,5860,3.16,48,30.9,1.3454,Y,57,0.0061,82,0.004721846,0.350962274,,,0,0,0,27,0,0,0,0,1,0,0,0,43,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,263,FMWT,MWT,2011,12,12/12/2011,705,3364,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,2.11,Y,65,0.0069,5,0.001084862,0.051415283,,,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLaSH,264,FMWT,MWT,2011,12,12/12/2011,705,3381,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.2675,Y,60,0.0053,23,0.000982,0.077475345,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
FLaSH,265,FMWT,MWT,2011,12,12/12/2011,705,3368,Delta Smelt,13:40,11,9.3,700,0.32,,2161,1.08,91,11.6,1.316,Y,58,0.0041,25,0.001137864,0.086463808,,,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
FLaSH,266,FMWT,MWT,2011,12,12/12/2011,703,3424,Delta Smelt,14:51,12.5,9.7,4268,2.25,,5860,3.16,48,30.9,1.6172,Y,61,,55,0.003015764,0.186480557,,,0,0,0,4,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
FLaSH,267,FMWT,MWT,2011,12,12/12/2011,703,3418,Delta Smelt,14:51,12.5,9.7,4268,2.25,,5860,3.16,48,30.9,1.1745,Y,54,,120,0.005453738,0.464345546,,,0,0,0,27,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLaSH,268,FMWT,MWT,2011,12,12/7/2011,502,3175,Delta Smelt,11:49,13.4,10.6,13570,7.81,,19970,11.88,72,10.6,0.9023,Y,50,0.0073,107,0.0079322,0.879108944,,,2,2,0,66,3,0,0,2,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,1
