"Year","Month","Region","latitude","longitude","Database","LogNumber","Project","Date","Station","SerialNumber","Species","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","GutContents","Acanthocyclops spp","Acartia spp","Acartia copepodid","Acartiella sinensis","Acartiella copepodid","Barnacle nauplii","Bosmina spp","Ceriodaphnia spp","Calanoid copepodid","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab megalope","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus spp","Diaptomus copepodid","Eurytemora spp","Eurytemora copepodid","Eurytemora nauplii","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona spp","Limnoithona copepodid","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Oithona davisae","Oithona copepodid","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus spp","Pseudodiaptomus copepodid","Pseudodiaptomus nauplii","Sinocalanus spp","Sinocalanus copepodid","Sinocalanus nauplii","Synchaeta","Terrestrial invertebrates","Tortanus dextrilobatus","Tortanus spp","Tortanus copepodid","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids","Nippoleucon hinumensis","Diacyclops spp","Eucyclops spp","Other rotifer"
2021,5,"Middle",38.45063,-121.59487,"DOP",444,"EDSM",2021-05-04,"21-41-LSSC07","L0147","delta smelt",NA,791,0.36,0.26,29,26,0.08,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,"Middle",38.45063,-121.59487,"DOP",447,"EDSM",2021-05-04,"21-41-LSSC07","L0372","delta smelt",NA,791,0.36,0.26,29,22,0.04,"y",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021,5,"Middle",38.45063,-121.59487,"DOP",448,"EDSM",2021-05-04,"21-41-LSSC07","L0134","delta smelt",NA,791,0.36,0.26,29,23,0.05,"n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,"Lower",38.28652,-121.65895,"DOP",473,"EDSM",2021-08-20,"22-03-LSSC02","E487","delta smelt",NA,323.6,0.14,0.49,25.5,48,0.81,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,17,15,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0
2021,12,"Top",38.56252,-121.55421,"DOP",458,"EDSM",2021-12-21,"22-21-USSC02","S107","delta smelt",NA,1113,0.53,NA,15.5,60,1.85,"Y",1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0
2022,1,"Lower",38.27463,-121.66211,"DOP",464,"EDSM",2022-01-12,"22-24-LSSC03","S114","delta smelt",NA,229.7,0.09,0.475,31.09,67,2.55,"Y",3,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2022,1,"Lower",38.27463,-121.66211,"DOP",469,"EDSM",2022-01-12,"22-24-LSSC03","S119","delta smelt",NA,229.7,0.09,0.475,31.09,86,6.63,"Y",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,"Middle",38.41859,-121.60923,"DOP",466,"EDSM",2022-01-31,"22-27-LSSC03","S116","delta smelt",NA,639,0.29,0.21,75.09,73,2.58,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,"Middle",38.41859,-121.60923,"DOP",467,"EDSM",2022-01-31,"22-27-LSSC03","S117","delta smelt",NA,639,0.29,0.21,75.09,67,2.28,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2,"Lower",38.34321,-121.6443,"DOP",488,"EDSM",2022-02-24,"22-30-LSSC01","S120","delta smelt",NA,391.645,0.17,0.42,27.85,84,3.89,"Y",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022,2,"Lower",38.34321,-121.6443,"DOP",489,"EDSM",2022-02-24,"22-30-LSSC01","S121","delta smelt",NA,391.645,0.17,0.42,27.85,55,1.33,"Y",4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022,2,"Lower",38.34321,-121.6443,"DOP",490,"EDSM",2022-02-24,"22-30-LSSC01","S122","delta smelt",NA,391.645,0.17,0.42,27.85,67,1.89,"Y",4,0,0,0,0,0,3,2,17,0,0,0,0,0,0,0,15,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0
2022,2,"Lower",38.34321,-121.6443,"DOP",491,"EDSM",2022-02-24,"22-30-LSSC01","S123","delta smelt",NA,391.645,0.17,0.42,27.85,66,1.73,"Y",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,"Middle",38.38802,-121.62252,"DOP",494,"EDSM",2022-03-02,"22-31-LSSC01","S126","delta smelt",NA,599.5,0.27,0.245,87.35,64,1.81,"Y",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022,3,"Middle",38.38802,-121.62252,"DOP",495,"EDSM",2022-03-02,"22-31-LSSC01","S127","delta smelt",NA,599.5,0.27,0.245,87.35,69,2.22,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,"Middle",38.42353,-121.60612,"DOP",493,"EDSM",2022-03-02,"22-31-LSSC02","S125","delta smelt",NA,695,0.32,0.38,96.19,72,2.81,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,3,"Top",38.4899,-121.58387,"DOP",492,"EDSM",2022-03-02,"22-31-USSC01","S124","delta smelt",NA,927,0.43,0.35,40.59,82,3.99,"Y",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022,3,"Middle",38.36031,-121.63593,"DOP",496,"EDSM",2022-03-08,"22-32-LSSC01","S128","delta smelt",NA,433.89,0.19,0.37,27.2,65,2.1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,3,"Middle",38.36031,-121.63593,"DOP",497,"EDSM",2022-03-08,"22-32-LSSC01","S129","delta smelt",NA,433.89,0.19,0.37,27.2,53,1.01,"Y",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0
2022,3,"Middle",38.36031,-121.63593,"DOP",498,"EDSM",2022-03-08,"22-32-LSSC01","S130","delta smelt",NA,433.89,0.19,0.37,27.2,68,2.76,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2022,3,"Middle",38.36031,-121.63593,"DOP",499,"EDSM",2022-03-08,"22-32-LSSC01","S131","delta smelt",NA,433.89,0.19,0.37,27.2,64,1.8,"Y",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,1,0,0
2022,3,"Middle",38.36031,-121.63593,"DOP",500,"EDSM",2022-03-08,"22-32-LSSC01","S132","delta smelt",NA,433.89,0.19,0.37,27.2,78,3.59,"Y",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,3,"Middle",38.40643,-121.61509,"DOP",501,"EDSM",2022-03-17,"22-33-LSSC01","S133","delta smelt",NA,618,0.28,0.25,65.9,62,1.15,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,"Middle",38.45438,-121.59321,"DOP",503,"EDSM",2022-03-23,"22-34-LSSC01","S135","delta smelt",NA,736,0.34,0.36,45.2,63,1.59,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,"Middle",38.41175,-121.6115,"DOP",505,"EDSM",2022-03-23,"22-34-LSSC02","S137","delta smelt",NA,589.5,0.265,0.355,45.84,66,2.12,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,"Middle",38.41175,-121.6115,"DOP",506,"EDSM",2022-03-23,"22-34-LSSC02","S138","delta smelt",NA,589.5,0.265,0.355,45.84,73,2.69,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
2022,3,"Middle",38.41175,-121.6115,"DOP",508,"EDSM",2022-03-23,"22-34-LSSC02","S140","delta smelt",NA,589.5,0.265,0.355,45.84,66,2.25,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022,3,"Middle",38.41175,-121.6115,"DOP",507,"EDSM",2022-03-24,"22-34-LSSC02","S139","delta smelt",NA,NA,NA,NA,NA,72,2.41,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,"Top",38.49472,-121.58368,"DOP",504,"EDSM",2022-03-23,"22-34-USSC01","S136","delta smelt",NA,905,0.42,0.43,26.7,68,2.43,"Y",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,"Middle",38.43631,-121.60037,"DOP",509,"EDSM",2022-03-31,"22-35-LSSC01","S141","delta smelt",NA,814,0.38,0.28,41.9,71,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,225,10,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,"Top",38.50132,-121.58464,"DOP",517,"EDSM",2022-04-18,"22-38-SSC02","710","delta smelt",NA,1028,0.48,0.41,27.8,26.5,0.09,"Y",0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,27,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022,4,"Middle",38.444,-121.59748,"DOP",522,"EDSM",2022-04-18,"22-38-SSC10","1180","delta smelt",NA,826,0.38,0.36,36.2,12,0.0047,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,"Middle",38.41254,-121.61125,"DOP",536,"EDSM",2022-05-03,"22-40-SSC03","434","delta smelt",NA,656,0.3,0.21,68.4,32,0.15,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,"Middle",38.40827,-121.61375,"DOP",519,"EDSM",2022-06-01,"22-44-SSC01","1015","delta smelt",NA,634,0.29,0.27,53.1,27,0.0084,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,"Middle",38.40618,-121.61519,"DOP",531,"EDSM",2022-08-16,"23-03-SSC01","S205","delta smelt",NA,536,0.24,0.27,47.79,53,1.24,"Y",0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,7,40,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2022,8,"Middle",38.41643,-121.61046,"DOP",530,"EDSM",2022-08-15,"23-03-SSC06","S204","delta smelt",NA,586,0.26,0.18,46.5,51.5,0.78,"Y",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.46626,-121.58729,"DOP",360,"ELS",2019-04-23,"19-39-SC01","L0493","delta smelt",NA,786,0.36,28,17.4,16.5,0.01,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,4,"Middle",38.46626,-121.58729,"DOP",365,"ELS",2019-04-23,"19-39-SC01","L0443","delta smelt",NA,830,0.38,24,53.7,16,0.01,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.46626,-121.58729,"DOP",372,"ELS",2019-04-23,"19-39-SC01","L0268","delta smelt",NA,890,0.41,28,212,19,0.02,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.46626,-121.58729,"DOP",375,"ELS",2019-04-23,"19-39-SC01","L0374","delta smelt",NA,890,0.41,28,212,20,0.04,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.46626,-121.58729,"DOP",413,"ELS",2019-04-23,"19-39-SC01","L0437","delta smelt",NA,890,0.41,28,212,18,0.02,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.36226,-121.63511,"DOP",373,"ELS",2019-04-23,"19-39-SC02","L0287","delta smelt",NA,736,0.34,NA,129,21,0.06,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.44311,-121.59732,"DOP",363,"ELS",2019-04-23,"19-39-SC03","L0510","delta smelt",NA,884,0.41,30,128,14.8,0.0089,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.44311,-121.59732,"DOP",366,"ELS",2019-04-23,"19-39-SC03","L0053","delta smelt",NA,880,0.41,25,288,15,0.01,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.44311,-121.59732,"DOP",367,"ELS",2019-04-23,"19-39-SC03","L0055","delta smelt",NA,880,0.41,25,288,17,0.01,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.44311,-121.59732,"DOP",374,"ELS",2019-04-23,"19-39-SC03","L0368","delta smelt",NA,880,0.41,25,288,19,0.03,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.45967,-121.59071,"DOP",377,"ELS",2019-04-23,"19-39-SC05","L0491","delta smelt",NA,766,0.35,30,161,14,0.0086,"n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,"Middle",38.45967,-121.59071,"DOP",414,"ELS",2019-04-23,"19-39-SC05","L0490","delta smelt",NA,766,0.35,30,161,16,0.01,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,"Lower",38.31484,-121.65142,"DOP",357,"ELS",2019-05-07,"19-41-SC02","L0544","delta smelt",NA,849,0.39,NA,30.6,20.1,0.03,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,"Middle",38.44353,-121.59732,"DOP",359,"ELS",2019-05-07,"19-41-SC03","L0230","delta smelt",NA,796,0.37,49,20.4,9.4,0.0012,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,"Middle",38.44353,-121.59732,"DOP",371,"ELS",2019-05-07,"19-41-SC03","L0231","delta smelt",NA,796,0.37,49,20.4,22,0.05,"y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2019,5,"Middle",38.3798,-121.6269,"DOP",361,"ELS",2019-05-07,"19-41-SC04","L0207","delta smelt",NA,873,0.4,35,60.7,12.3,0.0038,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,"Middle",38.3798,-121.6269,"DOP",385,"ELS",2019-05-07,"19-41-SC04","L0860","delta smelt",NA,724,0.33,47,29.9,14,0.01,"y",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,"Middle",38.37534,-121.628,"DOP",402,"ELS",2019-05-07,"19-41-SC06","L1730","delta smelt",NA,751,0.34,NA,40,24,0.08,"Y",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,"Middle",38.46355,-121.58877,"DOP",379,"ELS",2019-05-21,"19-43-SC01","L0530","delta smelt",NA,864,0.4,29,31.6,13,0.0084,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,"Middle",38.46355,-121.58877,"DOP",386,"ELS",2019-05-21,"19-43-SC01","L0886","delta smelt",NA,864,0.4,29,31.6,27,0.12,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,"Middle",38.46355,-121.58877,"DOP",389,"ELS",2019-05-21,"19-43-SC01","L1018","delta smelt",NA,863,0.4,24,30,13,0.0086,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
